Loading repository data...
Reading installed packages...

S  | Name                                  | Type    | Version                             | Arch   | Repository             
i  | syslinux                              | package | 4.04-44.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | system-group-hardware                 | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-group-wheel                    | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-bin                       | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-daemon                    | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-lp                        | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-mail                      | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-man                       | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-nobody                    | package | 20170617-6.5                        | noarch | openSUSE-Tumbleweed-Oss
i  | system-user-root                      | package | 20170617-1.12                       | noarch | openSUSE-Tumbleweed-Oss
i  | systemd                               | package | 239-3.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | systemd-coredump                      | package | 239-3.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | systemd-presets-branding-openSUSE     | package | 12.2-14.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | systemd-presets-common-SUSE           | package | 15-6.1                              | noarch | openSUSE-Tumbleweed-Oss
i  | systemd-sysvinit                      | package | 239-3.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | systemsettings5                       | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | systemsettings5-lang                  | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | sysuser-shadow                        | package | 2.0-2.9                             | noarch | openSUSE-Tumbleweed-Oss
i  | sysvinit-tools                        | package | 2.90-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | tar                                   | package | 1.30-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | tar-lang                              | package | 1.30-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | tar-rmt                               | package | 1.30-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | tcl                                   | package | 8.6.7-4.16                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | tcpdump                               | package | 4.9.2-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | tcsh                                  | package | 6.20.00-5.4                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | tcsh-lang                             | package | 6.20.00-5.4                         | noarch | openSUSE-Tumbleweed-Oss
i  | telnet                                | package | 1.2-172.4                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | terminfo                              | package | 6.1-9.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | terminfo-base                         | package | 6.1-9.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | terminfo-screen                       | package | 6.1-9.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | texlive-lm-fonts                      | package | 2018.158.2.004svn28119-38.2         | noarch | openSUSE-Tumbleweed-Oss
i  | thin-provisioning-tools               | package | 0.7.6-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | tigervnc                              | package | 1.9.0-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | time                                  | package | 1.9-1.3                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | timezone                              | package | 2018g-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | tnftp                                 | package | 20151004-1.9                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | traceroute                            | package | 2.0.21-1.11                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | translation-update                    | package | 15.1-1.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | tree                                  | package | 1.8.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | tuned                                 | package | 2.10.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | typelib-1_0-Flatpak-1_0               | package | 1.0.6-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | typelib-1_0-NM-1_0                    | package | 1.14.4-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | ucode-amd                             | package | 20181218-1.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | ucode-intel                           | package | 20180807a-1.1                       | x86_64 | openSUSE-Tumbleweed-Oss
i  | udev                                  | package | 239-3.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | udev-configure-printer                | package | 1.5.7-16.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | udisks2                               | package | 2.7.6-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | udisks2-lang                          | package | 2.7.6-3.2                           | noarch | openSUSE-Tumbleweed-Oss
i  | unixODBC                              | package | 2.3.7-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | unzip                                 | package | 6.00-37.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | unzip-doc                             | package | 6.00-37.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | update-alternatives                   | package | 1.19.0.5-1.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | upower                                | package | 0.99.9-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | upower-lang                           | package | 0.99.9-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | usb_modeswitch                        | package | 2.5.2-1.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | usb_modeswitch-data                   | package | 2.5.2-1.2                           | noarch | openSUSE-Tumbleweed-Oss
i  | usbmuxd                               | package | 1.1.0-2.6                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | usbutils                              | package | 009-2.3                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | util-linux                            | package | 2.33-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | util-linux-lang                       | package | 2.33-1.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | util-linux-systemd                    | package | 2.33-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | vim                                   | package | 8.1.0565-1.2                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | vim-data                              | package | 8.1.0565-1.2                        | noarch | openSUSE-Tumbleweed-Oss
i  | vim-data-common                       | package | 8.1.0565-1.2                        | noarch | openSUSE-Tumbleweed-Oss
i  | vlan                                  | package | 1.9-140.10                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | vlc                                   | package | 3.0.4-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | vlc-codec-gstreamer                   | package | 3.0.4-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | vlc-lang                              | package | 3.0.4-1.3                           | noarch | openSUSE-Tumbleweed-Oss
i  | vlc-noX                               | package | 3.0.4-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | vlc-qt                                | package | 3.0.4-1.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | vorbis-tools                          | package | 1.4.0-22.8                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | vorbis-tools-lang                     | package | 1.4.0-22.8                          | noarch | openSUSE-Tumbleweed-Oss
i  | wallpaper-branding-openSUSE           | package | 15.0-3.5                            | noarch | openSUSE-Tumbleweed-Oss
i  | webkit2gtk-4_0-injected-bundles       | package | 2.22.5-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | wget                                  | package | 1.20-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | which                                 | package | 2.21-4.5                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | wicked                                | package | 0.6.52-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | wicked-service                        | package | 0.6.52-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | wireless-regdb                        | package | 2018.05.31-1.1                      | noarch | openSUSE-Tumbleweed-Oss
i  | wireless-tools                        | package | 30.pre9-38.2                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | wmctrl                                | package | 1.07-150.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | wol                                   | package | 0.7.1-162.4                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | wol-lang                              | package | 0.7.1-162.4                         | noarch | openSUSE-Tumbleweed-Oss
i  | wpa_supplicant                        | package | 2.6-8.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | wxWidgets-lang                        | package | 3.0.4-2.3                           | noarch | openSUSE-Tumbleweed-Oss
i+ | x11                                   | pattern | 20170410-8.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | x11-tools                             | package | 0.1-210.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | xauth                                 | package | 1.0.10-1.5                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | xbitmaps                              | package | 1.1.2-1.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | xclip                                 | package | 0.13-1.4                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | xclock                                | package | 1.0.7-6.13                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | xconsole                              | package | 1.0.7-1.4                           | x86_64 | openSUSE-Tumbleweed-Oss
